sale_id,date,product_code,quantity,unit_price,discount_pct,discount_value,total,payment_type,seller_name
2497,2025-01-28,P001,3,3500,8.68,911.4,9588.6,dinheiro,Ana
2498,2025-01-29,P001,1,3500,8.11,283.85,3216.15,cartao_credito,Ana
2499,2025-01-29,P005,2,180,7.11,25.6,334.4,cartao_credito,Diego
2500,2025-01-29,P001,3,3500,0.13,13.65,10486.35,cartao_credito,Carla
2501,2025-01-29,P003,3,250,1.48,11.1,738.9,pix,Diego
2502,2025-01-29,P001,3,3500,7.12,747.6,9752.4,cartao_credito,Bruno
2503,2025-01-29,P004,1,900,6.2,55.8,844.2,dinheiro,Carla
2504,2025-01-29,P003,2,250,8.95,44.75,455.25,pix,Bruno
2505,2025-01-29,P003,1,250,0.87,2.17,247.82,pix,Diego
2506,2025-01-29,P005,1,180,14.41,25.94,154.06,cartao_credito,Carla
2507,2025-01-30,P004,2,900,13.75,247.5,1552.5,cartao_credito,Bruno
2508,2025-01-30,P001,3,3500,8.99,943.95,9556.05,dinheiro,Carla
2509,2025-01-30,P001,1,3500,10.37,362.95,3137.05,cartao_credito,Diego
2510,2025-01-30,P004,1,900,0.16,1.44,898.56,cartao_credito,Diego
2511,2025-01-30,P004,2,900,7.93,142.74,1657.26,pix,Ana
2512,2025-01-30,P005,3,180,2.36,12.74,527.26,pix,Ana
2513,2025-01-31,P001,3,3500,6.85,719.25,9780.75,cartao_credito,Carla
2514,2025-01-31,P001,1,3500,9.42,329.7,3170.3,dinheiro,Bruno
2515,2025-01-31,P003,2,250,4.67,23.35,476.65,dinheiro,Bruno
2516,2025-01-31,P004,3,900,8.62,232.74,2467.26,cartao_credito,Ana
2517,2025-01-31,P002,2,50,7.66,7.66,92.34,pix,Diego
2518,2025-02-01,P002,2,50,7.81,7.81,92.19,dinheiro,Ana
2519,2025-02-01,P001,3,3500,9.72,1020.6,9479.4,cartao_credito,Diego
2520,2025-02-01,P001,2,3500,1.03,72.1,6927.9,pix,Bruno
2521,2025-02-01,P004,3,900,3.44,92.88,2607.12,pix,Carla
2522,2025-02-01,P004,2,900,7.62,137.16,1662.84,pix,Ana
2523,2025-02-01,P004,2,900,9.2,165.6,1634.4,cartao_credito,Bruno
2524,2025-02-01,P004,1,900,0.79,7.11,892.89,dinheiro,Bruno
2525,2025-02-01,P005,1,180,9.99,17.98,162.02,pix,Ana
2526,2025-02-01,P001,3,3500,0.91,95.55,10404.45,cartao_credito,Ana
2527,2025-02-01,P002,3,50,6.47,9.7,140.3,cartao_credito,Carla
2528,2025-02-01,P001,3,3500,4.75,498.75,10001.25,cartao_credito,Carla
2529,2025-02-02,P005,1,180,7.66,13.79,166.21,cartao_credito,Ana
2530,2025-02-02,P002,1,50,3.35,1.68,48.33,cartao_credito,Carla
2531,2025-02-02,P003,2,250,5.41,27.05,472.95,pix,Ana
2532,2025-02-03,P001,3,3500,1.49,156.45,10343.55,dinheiro,Carla
2533,2025-02-03,P005,3,180,2.59,13.99,526.01,cartao_credito,Bruno
2534,2025-02-03,P001,3,3500,1.04,109.2,10390.8,dinheiro,Ana
2535,2025-02-03,P002,2,50,0.07,0.07,99.93,dinheiro,Bruno
2536,2025-02-04,P003,2,250,0.22,1.1,498.9,cartao_credito,Ana
2537,2025-02-04,P004,1,900,8.77,78.93,821.07,dinheiro,Carla
2538,2025-02-04,P002,2,50,5.73,5.73,94.27,dinheiro,Diego
2539,2025-02-04,P005,1,180,2.24,4.03,175.97,pix,Carla
2540,2025-02-04,P005,1,180,2.32,4.18,175.82,dinheiro,Bruno
2541,2025-02-04,P001,2,3500,6.03,422.1,6577.9,pix,Ana
2542,2025-02-04,P005,1,180,13.4,24.12,155.88,cartao_credito,Carla
2543,2025-02-05,P005,3,180,7.24,39.1,500.9,dinheiro,Diego
2544,2025-02-05,P003,2,250,9.27,46.35,453.65,dinheiro,Bruno
2545,2025-02-06,P004,2,900,11.57,208.26,1591.74,cartao_credito,Ana
2546,2025-02-06,P002,3,50,7.77,11.65,138.34,cartao_credito,Bruno
2547,2025-02-07,P001,2,3500,5.33,373.1,6626.9,dinheiro,Ana
2548,2025-02-07,P002,2,50,6.73,6.73,93.27,cartao_credito,Carla
2549,2025-02-07,P002,1,50,0.32,0.16,49.84,dinheiro,Carla
2550,2025-02-07,P003,1,250,4.78,11.95,238.05,dinheiro,Diego
2551,2025-02-07,P001,3,3500,8.11,851.55,9648.45,pix,Diego
2552,2025-02-08,P005,3,180,7.4,39.96,500.04,pix,Bruno
2553,2025-02-08,P003,3,250,3.4,25.5,724.5,dinheiro,Ana
2554,2025-02-09,P005,1,180,7.3,13.14,166.86,dinheiro,Diego
2555,2025-02-09,P005,2,180,7.05,25.38,334.62,dinheiro,Diego
2556,2025-02-09,P003,3,250,4.51,33.83,716.17,dinheiro,Diego
2557,2025-02-09,P001,3,3500,7.84,823.2,9676.8,cartao_credito,Ana
2558,2025-02-10,P005,3,180,9.81,52.97,487.03,dinheiro,Diego
2559,2025-02-10,P005,2,180,1.95,7.02,352.98,cartao_credito,Ana
2560,2025-02-10,P005,1,180,9.13,16.43,163.57,pix,Carla
2561,2025-02-10,P005,1,180,6.84,12.31,167.69,pix,Diego
2562,2025-02-10,P004,2,900,10.12,182.16,1617.84,cartao_credito,Diego
2563,2025-02-11,P001,1,3500,11.51,402.85,3097.15,cartao_credito,Diego
2564,2025-02-11,P003,2,250,1.54,7.7,492.3,cartao_credito,Carla
2565,2025-02-11,P001,1,3500,7.48,261.8,3238.2,dinheiro,Carla
2566,2025-02-11,P003,1,250,9.44,23.6,226.4,dinheiro,Carla
2567,2025-02-12,P003,3,250,4.63,34.73,715.27,dinheiro,Carla
2568,2025-02-12,P005,1,180,11.73,21.11,158.89,cartao_credito,Bruno
2569,2025-02-13,P003,2,250,12.86,64.3,435.7,cartao_credito,Bruno
2570,2025-02-13,P005,2,180,12.01,43.24,316.76,cartao_credito,Bruno
2571,2025-02-13,P002,2,50,2.93,2.93,97.07,dinheiro,Bruno
2572,2025-02-14,P002,3,50,4.8,7.2,142.8,pix,Diego
2573,2025-02-14,P001,1,3500,6.07,212.45,3287.55,dinheiro,Carla
2574,2025-02-14,P001,1,3500,9.25,323.75,3176.25,dinheiro,Diego
2575,2025-02-14,P004,1,900,9.29,83.61,816.39,dinheiro,Diego
2576,2025-02-14,P002,3,50,7.15,10.73,139.28,pix,Carla
2577,2025-02-14,P005,1,180,0.28,0.5,179.5,pix,Carla
2578,2025-02-14,P004,1,900,13.82,124.38,775.62,cartao_credito,Diego
2579,2025-02-14,P001,2,3500,1.31,91.7,6908.3,pix,Bruno
2580,2025-02-15,P003,3,250,2.13,15.97,734.02,cartao_credito,Carla
2581,2025-02-15,P005,1,180,0.33,0.59,179.41,dinheiro,Diego
2582,2025-02-15,P001,2,3500,0.2,14.0,6986.0,pix,Ana
2583,2025-02-15,P005,1,180,2.93,5.27,174.73,pix,Ana
2584,2025-02-15,P003,1,250,5.94,14.85,235.15,dinheiro,Bruno
2585,2025-02-15,P002,3,50,2.88,4.32,145.68,cartao_credito,Ana
2586,2025-02-15,P001,2,3500,2.26,158.2,6841.8,cartao_credito,Carla
2587,2025-02-15,P001,2,3500,3.48,243.6,6756.4,dinheiro,Bruno
2588,2025-02-15,P001,2,3500,3.7,259.0,6741.0,cartao_credito,Carla
2589,2025-02-16,P001,3,3500,8.83,927.15,9572.85,pix,Carla
2590,2025-02-16,P004,3,900,13.12,354.24,2345.76,cartao_credito,Bruno
2591,2025-02-16,P004,3,900,14.65,395.55,2304.45,cartao_credito,Ana
2592,2025-02-16,P005,3,180,6.91,37.31,502.69,cartao_credito,Ana
2593,2025-02-16,P002,3,50,7.17,10.76,139.25,pix,Carla
2594,2025-02-17,P001,3,3500,0.95,99.75,10400.25,pix,Ana
2595,2025-02-17,P003,2,250,2.68,13.4,486.6,cartao_credito,Carla
2596,2025-02-17,P003,2,250,5.12,25.6,474.4,pix,Bruno
2597,2025-02-17,P004,2,900,2.01,36.18,1763.82,pix,Diego
2598,2025-02-17,P005,1,180,6.22,11.2,168.8,cartao_credito,Carla
2599,2025-02-17,P001,2,3500,6.28,439.6,6560.4,cartao_credito,Carla
2600,2025-02-17,P002,1,50,1.38,0.69,49.31,cartao_credito,Ana
2601,2025-02-17,P003,3,250,0.47,3.52,746.48,dinheiro,Diego
2602,2025-02-17,P004,3,900,13.81,372.87,2327.13,cartao_credito,Ana
2603,2025-02-17,P004,3,900,13.09,353.43,2346.57,cartao_credito,Carla
2604,2025-02-17,P004,3,900,0.88,23.76,2676.24,dinheiro,Diego
2605,2025-02-18,P002,3,50,3.77,5.65,144.34,dinheiro,Carla
2606,2025-02-18,P003,1,250,6.94,17.35,232.65,dinheiro,Ana
2607,2025-02-18,P005,1,180,4.46,8.03,171.97,dinheiro,Bruno
2608,2025-02-18,P005,2,180,8.89,32.0,328.0,cartao_credito,Carla
2609,2025-02-18,P002,2,50,0.35,0.35,99.65,pix,Bruno
2610,2025-02-18,P005,1,180,7.12,12.82,167.18,dinheiro,Ana
2611,2025-02-19,P002,3,50,2.84,4.26,145.74,pix,Ana
2612,2025-02-19,P004,2,900,5.26,94.68,1705.32,pix,Bruno
2613,2025-02-19,P002,2,50,9.74,9.74,90.26,dinheiro,Diego
2614,2025-02-19,P002,2,50,5.22,5.22,94.78,pix,Ana
2615,2025-02-19,P002,1,50,1.42,0.71,49.29,pix,Diego
2616,2025-02-19,P003,3,250,3.15,23.62,726.38,pix,Carla
2617,2025-02-19,P001,3,3500,7.15,750.75,9749.25,dinheiro,Ana
2618,2025-02-19,P002,2,50,9.05,9.05,90.95,dinheiro,Ana
2619,2025-02-20,P002,2,50,8.1,8.1,91.9,dinheiro,Diego
2620,2025-02-20,P003,2,250,7.64,38.2,461.8,dinheiro,Bruno
2621,2025-02-20,P001,3,3500,8.2,861.0,9639.0,dinheiro,Ana
2622,2025-02-20,P005,2,180,8.66,31.18,328.82,pix,Ana
2623,2025-02-20,P003,1,250,5.8,14.5,235.5,pix,Ana
2624,2025-02-20,P002,3,50,4.07,6.11,143.9,dinheiro,Bruno
2625,2025-02-20,P004,1,900,2.77,24.93,875.07,pix,Bruno
2626,2025-02-20,P004,1,900,0.93,8.37,891.63,dinheiro,Diego
2627,2025-02-20,P002,1,50,1.82,0.91,49.09,cartao_credito,Diego
2628,2025-02-21,P002,1,50,5.83,2.92,47.09,dinheiro,Diego
2629,2025-02-21,P001,1,3500,9.34,326.9,3173.1,pix,Carla
2630,2025-02-21,P002,3,50,2.3,3.45,146.55,cartao_credito,Bruno
2631,2025-02-21,P005,3,180,4.98,26.89,513.11,dinheiro,Diego
2632,2025-02-21,P003,2,250,7.78,38.9,461.1,cartao_credito,Diego
2633,2025-02-21,P005,3,180,9.82,53.03,486.97,dinheiro,Ana
2634,2025-02-21,P001,3,3500,7.62,800.1,9699.9,cartao_credito,Carla
2635,2025-02-21,P001,2,3500,1.43,100.1,6899.9,cartao_credito,Diego
2636,2025-02-22,P003,2,250,8.8,44.0,456.0,cartao_credito,Carla
2637,2025-02-22,P003,2,250,5.87,29.35,470.65,cartao_credito,Carla
2638,2025-02-22,P004,1,900,5.83,52.47,847.53,pix,Carla
2639,2025-02-22,P005,1,180,13.69,24.64,155.36,cartao_credito,Ana
2640,2025-02-22,P002,2,50,1.43,1.43,98.57,dinheiro,Bruno
2641,2025-02-22,P001,2,3500,1.9,133.0,6867.0,cartao_credito,Ana
2642,2025-02-22,P001,3,3500,8.58,900.9,9599.1,dinheiro,Bruno
2643,2025-02-22,P005,3,180,10.31,55.67,484.33,cartao_credito,Bruno
2644,2025-02-22,P005,3,180,4.87,26.3,513.7,dinheiro,Ana
2645,2025-02-22,P003,2,250,13.2,66.0,434.0,cartao_credito,Carla
2646,2025-02-23,P002,1,50,9.88,4.94,45.06,cartao_credito,Ana
2647,2025-02-23,P005,3,180,14.15,76.41,463.59,cartao_credito,Diego
2648,2025-02-24,P002,2,50,2.22,2.22,97.78,cartao_credito,Ana
2649,2025-02-24,P002,3,50,13.51,20.27,129.74,cartao_credito,Ana
2650,2025-02-25,P002,1,50,7.47,3.74,46.27,pix,Carla
2651,2025-02-25,P003,3,250,8.99,67.43,682.58,pix,Bruno
2652,2025-02-25,P001,1,3500,9.44,330.4,3169.6,dinheiro,Carla
2653,2025-02-25,P002,3,50,9.75,14.62,135.38,pix,Diego
2654,2025-02-25,P005,3,180,9.74,52.6,487.4,pix,Ana
2655,2025-02-25,P001,2,3500,2.03,142.1,6857.9,pix,Ana
2656,2025-02-25,P002,3,50,5.38,8.07,141.93,dinheiro,Diego
2657,2025-02-25,P002,3,50,8.45,12.67,137.32,pix,Carla
2658,2025-02-25,P005,1,180,9.13,16.43,163.57,dinheiro,Bruno
2659,2025-02-26,P005,1,180,0.21,0.38,179.62,cartao_credito,Bruno
2660,2025-02-26,P004,1,900,12.71,114.39,785.61,cartao_credito,Diego
2661,2025-02-26,P005,3,180,8.06,43.52,496.48,pix,Bruno
2662,2025-02-26,P001,3,3500,9.75,1023.75,9476.25,dinheiro,Carla
2663,2025-02-26,P001,3,3500,5.23,549.15,9950.85,dinheiro,Bruno
2664,2025-02-26,P003,3,250,11.14,83.55,666.45,cartao_credito,Ana
2665,2025-02-26,P005,1,180,2.63,4.73,175.27,cartao_credito,Ana
2666,2025-02-26,P003,1,250,0.24,0.6,249.4,dinheiro,Diego
2667,2025-02-27,P005,1,180,1.34,2.41,177.59,pix,Ana
2668,2025-02-27,P005,3,180,2.91,15.71,524.29,dinheiro,Diego
2669,2025-02-27,P001,2,3500,8.56,599.2,6400.8,dinheiro,Bruno
2670,2025-02-27,P002,3,50,6.55,9.83,140.18,pix,Carla
2671,2025-02-27,P002,3,50,10.79,16.18,133.81,cartao_credito,Diego
2672,2025-02-27,P003,2,250,3.77,18.85,481.15,dinheiro,Diego
2673,2025-02-27,P003,1,250,6.17,15.42,234.57,dinheiro,Bruno
2674,2025-02-28,P002,1,50,6.56,3.28,46.72,pix,Ana
2675,2025-02-28,P001,2,3500,6.61,462.7,6537.3,dinheiro,Carla
2676,2025-02-28,P004,3,900,11.69,315.63,2384.37,cartao_credito,Bruno
2677,2025-02-28,P002,1,50,9.37,4.68,45.31,pix,Ana
2678,2025-02-28,P004,1,900,1.28,11.52,888.48,dinheiro,Bruno
2679,2025-02-28,P001,2,3500,1.0,70.0,6930.0,cartao_credito,Bruno
2680,2025-02-28,P003,1,250,0.96,2.4,247.6,pix,Ana
2681,2025-02-28,P004,3,900,13.25,357.75,2342.25,cartao_credito,Bruno
2682,2025-02-28,P004,2,900,8.98,161.64,1638.36,pix,Diego
2683,2025-02-28,P003,2,250,0.24,1.2,498.8,dinheiro,Diego
2684,2025-03-01,P004,3,900,5.07,136.89,2563.11,cartao_credito,Diego
2685,2025-03-01,P001,1,3500,14.78,517.3,2982.7,cartao_credito,Ana
2686,2025-03-01,P004,3,900,8.31,224.37,2475.63,pix,Diego
2687,2025-03-01,P003,1,250,2.77,6.92,243.07,pix,Diego
2688,2025-03-01,P001,1,3500,5.71,199.85,3300.15,cartao_credito,Carla
2689,2025-03-01,P003,3,250,1.65,12.38,737.62,pix,Carla
2690,2025-03-01,P003,3,250,9.12,68.4,681.6,dinheiro,Diego
2691,2025-03-01,P002,3,50,9.29,13.93,136.06,cartao_credito,Carla
2692,2025-03-01,P003,3,250,2.32,17.4,732.6,pix,Carla
2693,2025-03-02,P002,2,50,4.73,4.73,95.27,pix,Bruno
2694,2025-03-02,P002,2,50,4.9,4.9,95.1,pix,Bruno
2695,2025-03-02,P002,2,50,9.4,9.4,90.6,pix,Carla
2696,2025-03-02,P002,2,50,0.61,0.61,99.39,cartao_credito,Bruno
2697,2025-03-02,P001,3,3500,11.47,1204.35,9295.65,cartao_credito,Diego
2698,2025-03-02,P002,1,50,3.22,1.61,48.39,cartao_credito,Carla
2699,2025-03-02,P002,2,50,9.11,9.11,90.89,cartao_credito,Diego
2700,2025-03-03,P004,3,900,5.17,139.59,2560.41,cartao_credito,Ana
2701,2025-03-03,P002,1,50,12.21,6.11,43.89,cartao_credito,Ana
2702,2025-03-03,P003,1,250,11.79,29.47,220.53,cartao_credito,Bruno
2703,2025-03-03,P004,3,900,8.14,219.78,2480.22,pix,Carla
2704,2025-03-03,P004,3,900,2.46,66.42,2633.58,pix,Carla
2705,2025-03-03,P004,3,900,6.67,180.09,2519.91,pix,Bruno
2706,2025-03-03,P005,2,180,2.14,7.7,352.3,dinheiro,Diego
2707,2025-03-03,P001,2,3500,1.04,72.8,6927.2,pix,Carla
2708,2025-03-04,P004,2,900,4.28,77.04,1722.96,dinheiro,Ana
2709,2025-03-04,P004,3,900,4.81,129.87,2570.13,dinheiro,Diego
2710,2025-03-04,P003,3,250,1.63,12.22,737.77,dinheiro,Bruno
2711,2025-03-04,P001,2,3500,3.12,218.4,6781.6,dinheiro,Carla
2712,2025-03-04,P003,2,250,8.44,42.2,457.8,dinheiro,Ana
2713,2025-03-05,P004,1,900,6.9,62.1,837.9,pix,Bruno
2714,2025-03-05,P005,3,180,7.22,38.99,501.01,dinheiro,Bruno
2715,2025-03-05,P005,2,180,11.09,39.92,320.08,cartao_credito,Carla
2716,2025-03-05,P003,2,250,7.51,37.55,462.45,dinheiro,Diego
2717,2025-03-05,P005,3,180,4.21,22.73,517.27,dinheiro,Ana
2718,2025-03-05,P004,1,900,3.02,27.18,872.82,cartao_credito,Diego
2719,2025-03-05,P004,2,900,6.61,118.98,1681.02,dinheiro,Carla
2720,2025-03-06,P005,3,180,6.92,37.37,502.63,cartao_credito,Carla
2721,2025-03-06,P002,3,50,1.85,2.78,147.22,cartao_credito,Carla
2722,2025-03-06,P004,3,900,4.92,132.84,2567.16,cartao_credito,Bruno
2723,2025-03-06,P004,1,900,11.56,104.04,795.96,cartao_credito,Carla
2724,2025-03-06,P004,2,900,7.65,137.7,1662.3,cartao_credito,Ana
2725,2025-03-06,P004,2,900,9.29,167.22,1632.78,cartao_credito,Diego
2726,2025-03-06,P004,2,900,5.41,97.38,1702.62,pix,Carla
2727,2025-03-06,P001,1,3500,3.73,130.55,3369.45,cartao_credito,Diego
2728,2025-03-06,P002,1,50,9.37,4.68,45.31,cartao_credito,Carla
2729,2025-03-07,P003,2,250,2.37,11.85,488.15,dinheiro,Carla
2730,2025-03-07,P004,3,900,3.6,97.2,2602.8,dinheiro,Bruno
2731,2025-03-07,P003,3,250,5.31,39.82,710.17,dinheiro,Carla
2732,2025-03-07,P001,2,3500,7.78,544.6,6455.4,dinheiro,Carla
2733,2025-03-08,P003,2,250,6.47,32.35,467.65,pix,Ana
2734,2025-03-08,P002,1,50,2.75,1.38,48.62,pix,Carla
2735,2025-03-08,P005,2,180,11.4,41.04,318.96,cartao_credito,Diego
2736,2025-03-08,P003,3,250,5.79,43.42,706.58,pix,Carla
2737,2025-03-08,P004,1,900,8.92,80.28,819.72,dinheiro,Diego
2738,2025-03-08,P001,2,3500,9.98,698.6,6301.4,cartao_credito,Bruno
2739,2025-03-08,P001,3,3500,0.33,34.65,10465.35,dinheiro,Bruno
2740,2025-03-08,P004,3,900,0.38,10.26,2689.74,pix,Carla
2741,2025-03-08,P005,2,180,9.37,33.73,326.27,cartao_credito,Carla
2742,2025-03-08,P004,2,900,5.58,100.44,1699.56,dinheiro,Ana
2743,2025-03-08,P005,3,180,2.59,13.99,526.01,cartao_credito,Carla
2744,2025-03-09,P002,2,50,2.0,2.0,98.0,dinheiro,Carla
2745,2025-03-09,P002,1,50,1.28,0.64,49.36,pix,Bruno
2746,2025-03-10,P005,3,180,6.38,34.45,505.55,pix,Carla
2747,2025-03-10,P005,2,180,0.24,0.86,359.14,cartao_credito,Diego
2748,2025-03-10,P004,3,900,0.91,24.57,2675.43,dinheiro,Ana
2749,2025-03-10,P005,2,180,3.91,14.08,345.92,cartao_credito,Diego
2750,2025-03-10,P004,1,900,3.51,31.59,868.41,cartao_credito,Bruno
2751,2025-03-10,P003,1,250,6.71,16.77,233.22,dinheiro,Bruno
2752,2025-03-10,P001,3,3500,8.58,900.9,9599.1,cartao_credito,Bruno
2753,2025-03-10,P004,2,900,1.11,19.98,1780.02,dinheiro,Ana
2754,2025-03-10,P003,3,250,9.64,72.3,677.7,dinheiro,Ana
2755,2025-03-10,P004,3,900,1.6,43.2,2656.8,pix,Diego
2756,2025-03-10,P005,2,180,10.5,37.8,322.2,cartao_credito,Ana
2757,2025-03-11,P003,1,250,0.85,2.12,247.88,dinheiro,Carla
2758,2025-03-11,P004,2,900,9.23,166.14,1633.86,dinheiro,Diego
2759,2025-03-11,P003,3,250,4.26,31.95,718.05,dinheiro,Diego
2760,2025-03-11,P004,1,900,4.27,38.43,861.57,dinheiro,Diego
2761,2025-03-11,P001,3,3500,9.33,979.65,9520.35,dinheiro,Carla
2762,2025-03-12,P005,1,180,8.3,14.94,165.06,cartao_credito,Diego
2763,2025-03-12,P003,3,250,4.82,36.15,713.85,pix,Diego
2764,2025-03-13,P004,3,900,2.58,69.66,2630.34,dinheiro,Bruno
2765,2025-03-13,P001,2,3500,3.85,269.5,6730.5,dinheiro,Bruno
2766,2025-03-13,P002,1,50,4.39,2.19,47.8,cartao_credito,Ana
2767,2025-03-13,P002,3,50,6.88,10.32,139.68,cartao_credito,Carla
2768,2025-03-13,P001,1,3500,0.87,30.45,3469.55,pix,Carla
2769,2025-03-13,P002,3,50,2.64,3.96,146.04,dinheiro,Diego
2770,2025-03-13,P005,3,180,14.17,76.52,463.48,cartao_credito,Carla
2771,2025-03-13,P004,2,900,6.53,117.54,1682.46,dinheiro,Bruno
2772,2025-03-13,P004,3,900,4.12,111.24,2588.76,pix,Carla
2773,2025-03-13,P003,3,250,6.65,49.88,700.12,pix,Diego
2774,2025-03-13,P003,2,250,3.26,16.3,483.7,cartao_credito,Carla
2775,2025-03-14,P001,3,3500,7.02,737.1,9762.9,dinheiro,Diego
2776,2025-03-14,P002,2,50,9.79,9.79,90.21,pix,Diego
2777,2025-03-14,P001,1,3500,4.7,164.5,3335.5,dinheiro,Bruno
2778,2025-03-14,P003,2,250,7.02,35.1,464.9,pix,Bruno
2779,2025-03-14,P005,2,180,14.82,53.35,306.65,cartao_credito,Carla
2780,2025-03-14,P002,3,50,1.72,2.58,147.42,pix,Bruno
2781,2025-03-14,P001,2,3500,8.69,608.3,6391.7,dinheiro,Carla
2782,2025-03-14,P003,3,250,7.15,53.63,696.38,pix,Diego
2783,2025-03-15,P002,2,50,7.13,7.13,92.87,dinheiro,Carla
2784,2025-03-15,P001,1,3500,1.45,50.75,3449.25,dinheiro,Ana
2785,2025-03-15,P002,2,50,0.98,0.98,99.02,pix,Ana
2786,2025-03-15,P001,1,3500,14.68,513.8,2986.2,cartao_credito,Carla
2787,2025-03-15,P002,3,50,7.83,11.74,138.25,pix,Carla
2788,2025-03-16,P002,3,50,5.48,8.22,141.78,dinheiro,Diego
2789,2025-03-16,P003,3,250,6.13,45.98,704.02,pix,Diego
2790,2025-03-16,P001,2,3500,11.72,820.4,6179.6,cartao_credito,Ana
2791,2025-03-16,P001,2,3500,4.42,309.4,6690.6,pix,Carla
2792,2025-03-16,P002,2,50,6.99,6.99,93.01,dinheiro,Diego
2793,2025-03-16,P001,1,3500,5.91,206.85,3293.15,cartao_credito,Ana
2794,2025-03-16,P001,2,3500,1.02,71.4,6928.6,cartao_credito,Diego
2795,2025-03-16,P005,1,180,6.65,11.97,168.03,dinheiro,Carla
2796,2025-03-16,P003,3,250,12.35,92.62,657.38,cartao_credito,Carla
2797,2025-03-16,P005,1,180,2.99,5.38,174.62,cartao_credito,Ana
2798,2025-03-17,P005,2,180,7.03,25.31,334.69,pix,Diego
2799,2025-03-17,P003,3,250,6.3,47.25,702.75,pix,Diego
2800,2025-03-17,P002,3,50,7.25,10.88,139.12,cartao_credito,Ana
2801,2025-03-17,P003,3,250,2.8,21.0,729.0,cartao_credito,Bruno
2802,2025-03-17,P004,2,900,2.27,40.86,1759.14,dinheiro,Ana
2803,2025-03-18,P004,1,900,2.21,19.89,880.11,pix,Diego
2804,2025-03-18,P002,1,50,1.18,0.59,49.41,cartao_credito,Diego
2805,2025-03-18,P003,3,250,4.12,30.9,719.1,pix,Carla
2806,2025-03-18,P003,2,250,1.59,7.95,492.05,pix,Ana
2807,2025-03-18,P005,3,180,6.66,35.96,504.04,pix,Ana
2808,2025-03-18,P002,2,50,2.98,2.98,97.02,pix,Bruno
2809,2025-03-18,P005,3,180,7.18,38.77,501.23,dinheiro,Diego
2810,2025-03-18,P001,3,3500,0.51,53.55,10446.45,cartao_credito,Ana
2811,2025-03-18,P003,2,250,8.12,40.6,459.4,pix,Ana
2812,2025-03-18,P003,2,250,4.84,24.2,475.8,cartao_credito,Ana
2813,2025-03-18,P003,3,250,4.1,30.75,719.25,pix,Bruno
2814,2025-03-19,P002,2,50,1.2,1.2,98.8,dinheiro,Ana
2815,2025-03-19,P002,2,50,3.11,3.11,96.89,pix,Bruno
2816,2025-03-19,P001,1,3500,10.02,350.7,3149.3,cartao_credito,Bruno
2817,2025-03-19,P005,2,180,9.82,35.35,324.65,dinheiro,Ana
2818,2025-03-20,P001,3,3500,11.93,1252.65,9247.35,cartao_credito,Bruno
2819,2025-03-20,P001,1,3500,6.58,230.3,3269.7,cartao_credito,Ana
2820,2025-03-20,P003,3,250,0.63,4.72,745.27,dinheiro,Diego
2821,2025-03-21,P002,2,50,1.09,1.09,98.91,dinheiro,Carla
2822,2025-03-21,P001,3,3500,8.48,890.4,9609.6,cartao_credito,Ana
2823,2025-03-21,P004,2,900,1.95,35.1,1764.9,cartao_credito,Carla
2824,2025-03-21,P003,2,250,7.75,38.75,461.25,pix,Diego
2825,2025-03-21,P005,3,180,0.36,1.94,538.06,pix,Bruno
2826,2025-03-22,P003,3,250,7.79,58.42,691.58,pix,Carla
2827,2025-03-22,P005,2,180,2.05,7.38,352.62,dinheiro,Diego
2828,2025-03-22,P005,1,180,10.93,19.67,160.33,cartao_credito,Ana
2829,2025-03-22,P004,2,900,10.92,196.56,1603.44,cartao_credito,Bruno
2830,2025-03-22,P002,3,50,6.98,10.47,139.53,pix,Diego
2831,2025-03-23,P003,3,250,11.59,86.92,663.08,cartao_credito,Diego
2832,2025-03-23,P004,3,900,4.77,128.79,2571.21,cartao_credito,Diego
2833,2025-03-23,P002,3,50,9.4,14.1,135.9,pix,Ana
2834,2025-03-23,P005,1,180,9.63,17.33,162.67,pix,Bruno
2835,2025-03-23,P002,2,50,0.36,0.36,99.64,pix,Diego
2836,2025-03-23,P004,1,900,13.6,122.4,777.6,cartao_credito,Carla
2837,2025-03-24,P005,2,180,5.55,19.98,340.02,dinheiro,Ana
2838,2025-03-24,P003,1,250,6.57,16.43,233.57,pix,Bruno
2839,2025-03-24,P004,1,900,0.57,5.13,894.87,dinheiro,Diego
2840,2025-03-24,P004,2,900,0.1,1.8,1798.2,cartao_credito,Ana
2841,2025-03-24,P003,1,250,4.22,10.55,239.45,dinheiro,Carla
2842,2025-03-24,P002,2,50,9.62,9.62,90.38,dinheiro,Diego
2843,2025-03-24,P004,1,900,1.14,10.26,889.74,pix,Ana
2844,2025-03-24,P005,2,180,6.79,24.44,335.56,pix,Bruno
2845,2025-03-25,P004,2,900,3.2,57.6,1742.4,dinheiro,Carla
2846,2025-03-25,P005,2,180,6.47,23.29,336.71,pix,Carla
2847,2025-03-25,P004,3,900,0.44,11.88,2688.12,pix,Carla
2848,2025-03-25,P001,1,3500,9.33,326.55,3173.45,dinheiro,Bruno
2849,2025-03-26,P001,1,3500,14.33,501.55,2998.45,cartao_credito,Bruno
2850,2025-03-26,P003,2,250,8.63,43.15,456.85,cartao_credito,Ana
2851,2025-03-26,P005,2,180,0.87,3.13,356.87,dinheiro,Ana
